Wavelength (nm),PY3 (mm-1/(mg/g)),PY65 (mm-1/(mg/g)),PY74 (mm-1/(mg/g)),PY100 (mm-1/(mg/g)),PY154 (mm-1/(mg/g)),PY175 (mm-1/(mg/g)),PR122 (mm-1/(mg/g)),PR170 (mm-1/(mg/g)),PR202 (mm-1/(mg/g)),PV15 (mm-1/(mg/g)),PV19 (mm-1/(mg/g)),PV23 (mm-1/(mg/g)),PG7 (mm-1/(mg/g)),PB15:3 (mm-1/(mg/g)),PO73 (mm-1/(mg/g)),Black (mm-1/(mg/g)),Ink (mm-1/(mg/g)),PW4 (mm-1/(mg/g)),PW6 (mm-1/(mg/g)),Al2O3 (mm-1/(mg/g))
718,0.041045031,0.020202429,0.026438325,0.003064082,0.074240409,0.03614605,0.022266089,0.014604034,0.035333263,0.008363026,0.022251347,0.033904701,0.024846091,0.023769871,0.031047405,0.099707235,0.050849928,0.05097754,0.339062699,0.015700008
717,0.041093171,0.020227025,0.02646708,0.003066313,0.07435942,0.036196647,0.022308946,0.014629624,0.035368612,0.008371547,0.022299571,0.033923656,0.024855379,0.023772507,0.031106264,0.099738315,0.05090978,0.05107459,0.33957245,0.015732499
716,0.041141658,0.020251346,0.026495835,0.003068544,0.074482067,0.036247577,0.022352086,0.014655479,0.035403663,0.008380067,0.022347795,0.033945143,0.024864667,0.02377499,0.031167022,0.099769395,0.05097063,0.05117164,0.340062305,0.015765131
715,0.041190413,0.020275667,0.02652459,0.003070737,0.074604713,0.03629895,0.022395518,0.014681333,0.035439012,0.008388588,0.022393654,0.033966279,0.024874969,0.023778671,0.031227781,0.099800475,0.051030866,0.05126869,0.34055216,0.015797903
714,0.041238901,0.020300263,0.02655362,0.003072962,0.074723725,0.036350322,0.022438374,0.014707188,0.035474063,0.008397109,0.022440927,0.033985585,0.024884257,0.023782505,0.03128664,0.099831555,0.0510921,0.051368453,0.341042015,0.015830676
713,0.041287901,0.020324858,0.026582939,0.003075193,0.074846371,0.036401253,0.022481806,0.01473322,0.035509411,0.008405629,0.022489329,0.034006722,0.024893546,0.023785433,0.031347398,0.099862635,0.051153442,0.051466256,0.34153187,0.015863448
712,0.041336656,0.020349179,0.026612334,0.00307737,0.074965681,0.036453585,0.022525452,0.014759298,0.035542568,0.00841415,0.022536779,0.034027979,0.024902834,0.023789267,0.031408156,0.099898111,0.05121578,0.051564059,0.342018889,0.015896361
711,0.041385062,0.020373775,0.026641653,0.003079547,0.075084693,0.036505918,0.022568814,0.014785111,0.035577917,0.008422671,0.022584229,0.034046934,0.024912122,0.023793101,0.031467016,0.099929192,0.051277122,0.051661861,0.342525803,0.015929274
710,0.041433468,0.020398744,0.026670683,0.003081778,0.075204004,0.036558584,0.022612751,0.014810924,0.035612968,0.008431191,0.022632808,0.034065658,0.02492141,0.023796643,0.031527774,0.099965555,0.051339461,0.051760094,0.343032717,0.015962187
709,0.041482223,0.02042334,0.026700093,0.003084009,0.07532665,0.036611692,0.022656903,0.014837002,0.035648317,0.008439712,0.022680151,0.034086564,0.024930698,0.023800477,0.031588532,0.099997523,0.051400695,0.051858327,0.343522572,0.015995101
708,0.04153149,0.020448309,0.026729212,0.003086202,0.075453755,0.036665427,0.02270048,0.01486308,0.035683368,0.008448233,0.022727779,0.034105289,0.024939986,0.023804311,0.031647391,0.100029491,0.051461928,0.05195852,0.344012427,0.016028329
707,0.041581454,0.020473179,0.026758532,0.003088395,0.075576401,0.036718535,0.022744417,0.014889112,0.035718717,0.008458173,0.022776535,0.034123663,0.024949275,0.023808145,0.03170815,0.100061459,0.051523162,0.052058713,0.344505119,0.016061557
706,0.041632115,0.020498149,0.026787926,0.003090588,0.075699047,0.036772711,0.022788569,0.014915367,0.035751873,0.008466694,0.022825291,0.034144339,0.024958563,0.023811979,0.031768908,0.100093426,0.051585393,0.052159336,0.344994974,0.016094926
705,0.041679988,0.020523393,0.026817611,0.003092782,0.075821693,0.036825819,0.022832721,0.014941445,0.035785328,0.008475215,0.022872919,0.034163064,0.024967851,0.023815813,0.031829666,0.100124506,0.051647012,0.052259958,0.345484829,0.016128295
704,0.04172821,0.020548362,0.02684664,0.003094975,0.07594434,0.036879554,0.022876872,0.014967258,0.035818144,0.008483735,0.022923267,0.034181207,0.024977139,0.023818449,0.031890424,0.100156474,0.051709735,0.052360581,0.345991743,0.016161805
703,0.041777396,0.020573606,0.026876325,0.003097168,0.07606365,0.036933438,0.022921599,0.014993559,0.035851257,0.008492256,0.022972201,0.034201883,0.024986427,0.023822283,0.031951182,0.100192838,0.051773455,0.052461204,0.346498658,0.016195315
702,0.041826581,0.020598576,0.026905719,0.003099361,0.076186296,0.036987948,0.022965966,0.01501986,0.035884073,0.008500777,0.023020006,0.034220378,0.02499673,0.023826117,0.03201194,0.100225713,0.051836179,0.052562257,0.347005572,0.016228965
701,0.041875767,0.020623819,0.026935404,0.003101608,0.076308942,0.037042792,0.023010693,0.015045938,0.035917186,0.008509297,0.023069117,0.034238521,0.025006018,0.023830104,0.032072698,0.100262983,0.051898902,0.05266288,0.347495427,0.016262616
700,0.041928948,0.020648789,0.026964798,0.003103839,0.076436047,0.037097744,0.02305506,0.015072417,0.035950002,0.008517818,0.023118228,0.034258616,0.025015306,0.02383409,0.032133456,0.100296746,0.051962623,0.052763933,0.347988119,0.016296936
699,0.041978646,0.020674242,0.026995122,0.003106038,0.076558693,0.03715303,0.023100292,0.015098895,0.035983457,0.008526339,0.023167339,0.03427653,0.025024594,0.023838984,0.032194215,0.100334016,0.052026343,0.052864986,0.348477974,0.016331256
698,0.042027832,0.020699485,0.027025081,0.003108269,0.07668134,0.037208608,0.023145165,0.015125151,0.036018508,0.008534859,0.023216451,0.034294443,0.025033882,0.023842679,0.032256871,0.100366891,0.052090172,0.052966039,0.348967829,0.016365716
697,0.04207753,0.020725103,0.02705513,0.003110553,0.076808445,0.037263894,0.023190397,0.015151629,0.036053857,0.00854338,0.023265739,0.034314538,0.02504317,0.023846666,0.03231763,0.100399747,0.052154998,0.053067091,0.349457684,0.016400177
696,0.042127228,0.020750556,0.027085089,0.003112784,0.076927755,0.03731918,0.023235775,0.015178108,0.036088908,0.008551901,0.023315028,0.034332451,0.025052459,0.023850652,0.032380286,0.100432602,0.052220208,0.053168144,0.349964598,0.016434637
695,0.042176926,0.020776009,0.027115413,0.003114977,0.077050401,0.037375092,0.023281513,0.015204586,0.036123958,0.008560421,0.023365908,0.034350365,0.025061747,0.023854639,0.032441044,0.10046457,0.052285033,0.053269197,0.350471512,0.016468884
694,0.042230374,0.020801418,0.027145372,0.003117224,0.077177506,0.037431004,0.0233266,0.01523133,0.036159009,0.008568942,0.023415197,0.03437046,0.025072049,0.023858779,0.032503701,0.100498332,0.052349859,0.05337068,0.350978427,0.016503801
693,0.042284335,0.02082687,0.027175696,0.003119439,0.077300152,0.037487692,0.023372338,0.015258032,0.036192166,0.008578883,0.023464663,0.034388022,0.025082871,0.023863825,0.032564459,0.100532095,0.052414962,0.053472163,0.351471118,0.016538717
692,0.042334033,0.020852597,0.027205655,0.0031216,0.077422799,0.037545006,0.023418291,0.01528451,0.036227217,0.008587403,0.023515258,0.034405585,0.025092159,0.023868579,0.032627116,0.100570253,0.052479067,0.053575606,0.351960973,0.016573775
691,0.04238451,0.020878215,0.027235979,0.003123778,0.077549904,0.03760232,0.023464244,0.015311212,0.036262268,0.008595924,0.023566137,0.034425329,0.025102779,0.023872719,0.032687874,0.100604016,0.052543172,0.053682192,0.352453665,0.016608832
690,0.042434475,0.020904108,0.027266593,0.003125956,0.07767255,0.03766041,0.023510197,0.015337956,0.036295382,0.008604445,0.023615604,0.034443012,0.025112385,0.023876858,0.032750531,0.100642174,0.052607277,0.053788347,0.352952252,0.016644558
689,0.042484952,0.020930043,0.027296917,0.003128111,0.077795196,0.037718499,0.02355644,0.015364658,0.036328197,0.008612965,0.023665247,0.034460695,0.025121991,0.023880845,0.032811289,0.100675029,0.052671382,0.053894503,0.353453675,0.016679756
688,0.042534917,0.020956144,0.027327241,0.00313032,0.077922301,0.037776589,0.023602608,0.015391136,0.036361311,0.008621486,0.023716304,0.034478378,0.025132611,0.023884985,0.032873946,0.100713188,0.052736592,0.054001089,0.353969321,0.016714954
687,0.042589144,0.020982246,0.027358494,0.00313253,0.078044947,0.037834679,0.023649066,0.015418104,0.036392233,0.008630007,0.023767362,0.034495831,0.025142217,0.023889125,0.032934704,0.10074695,0.052802799,0.054105714,0.354484967,0.016750152
686,0.042643371,0.021008347,0.027388818,0.003134776,0.078171228,0.03789321,0.023695234,0.015445071,0.036425346,0.008638527,0.023817183,0.034513284,0.02515304,0.023893879,0.032997361,0.100780712,0.052869007,0.054207627,0.355000613,0.016786475
685,0.042697599,0.021034448,0.027419416,0.003137023,0.078298332,0.0379513,0.023741908,0.015471773,0.036460397,0.008647048,0.02386831,0.034530616,0.025163342,0.023898925,0.033060018,0.100815363,0.052935214,0.05430997,0.355507527,0.016821814
684,0.042748343,0.021060714,0.02745067,0.003139238,0.078420979,0.038010166,0.023788941,0.01549874,0.036495746,0.008656989,0.023919722,0.034547368,0.025172948,0.023904124,0.033122675,0.100849125,0.053001806,0.054415026,0.356014442,0.016857153
683,0.042799599,0.021086815,0.027481633,0.003141453,0.078543625,0.038069031,0.023835974,0.01552593,0.036530797,0.008665509,0.023970849,0.0345663,0.025182554,0.02390917,0.033185332,0.100883775,0.053068014,0.054522042,0.356504297,0.016893617
682,0.042850343,0.021112916,0.027512231,0.003143669,0.07867073,0.038128338,0.023882863,0.015552632,0.036566146,0.00867403,0.024020847,0.034582822,0.02519216,0.023913309,0.033247988,0.100917538,0.053134606,0.054629057,0.356996988,0.016930081
681,0.042901087,0.021139291,0.027543485,0.003145884,0.078796712,0.038188164,0.023930402,0.015579599,0.036601197,0.008682551,0.024073566,0.034600494,0.025201766,0.023917602,0.033310645,0.100956584,0.053201198,0.054736073,0.357486843,0.016966229
680,0.042952343,0.021165667,0.027574738,0.003148099,0.078919358,0.038248431,0.02397794,0.015606967,0.036636545,0.008692491,0.024126107,0.034617015,0.025211372,0.023921894,0.033373302,0.100991234,0.05326779,0.054846231,0.357979535,0.017002834
679,0.043007083,0.021192042,0.027605702,0.00315033,0.079050097,0.038308365,0.024025334,0.015633846,0.036669361,0.008701012,0.024177411,0.034632966,0.025223208,0.023926187,0.033435959,0.101031187,0.053335487,0.054953677,0.35846939,0.017039439
678,0.043061311,0.021218582,0.027636865,0.003152508,0.079176079,0.038368632,0.024072728,0.01566099,0.036702475,0.008709533,0.024230129,0.034650068,0.025232814,0.02393048,0.033498616,0.101065837,0.053402463,0.055059163,0.358979141,0.017076184
677,0.043116051,0.021245123,0.027668118,0.003154739,0.079302359,0.03842986,0.024120482,0.015688358,0.036735291,0.008718053,0.024283025,0.034666479,0.025244968,0.023935831,0.033561273,0.101104883,0.053470052,0.055167039,0.359486055,0.017112929
676,0.043167307,0.021271872,0.027699646,0.003156916,0.079429464,0.038490569,0.024168236,0.01571546,0.03676651,0.008727994,0.024334507,0.03468289,0.025255588,0.02394103,0.033623929,0.101139533,0.053537641,0.055277627,0.35999297,0.01714999
675,0.043218564,0.021298622,0.027730884,0.003159147,0.079556569,0.038551612,0.024216205,0.015742651,0.036799326,0.008736515,0.024386452,0.03469895,0.025267742,0.023946382,0.033686586,0.101179486,0.05360672,0.055385073,0.360499884,0.017186876
674,0.043270087,0.021325371,0.027762137,0.003161363,0.079679216,0.038614057,0.024264174,0.015770064,0.036834674,0.008745035,0.024439525,0.034717314,0.025277666,0.023951581,0.033749243,0.101215024,0.053674694,0.055492948,0.361018367,0.017224747
673,0.043322123,0.021352121,0.027793756,0.003163631,0.079806321,0.038676168,0.024312648,0.015797655,0.036869725,0.008753556,0.024492775,0.034731193,0.02528982,0.023956932,0.0338119,0.10125407,0.053742283,0.055600824,0.361534013,0.017261633
672,0.043374158,0.021379079,0.027825649,0.003165809,0.079933426,0.03873828,0.024361123,0.015825023,0.036904776,0.008762077,0.024546026,0.034747253,0.02530044,0.023962131,0.033876455,0.101290514,0.053810364,0.055711413,0.362049659,0.017299503
671,0.043429678,0.021405828,0.027857541,0.00316804,0.080056072,0.038800725,0.024409812,0.015852391,0.036939827,0.008770597,0.024599276,0.034763314,0.025312594,0.023967483,0.033941011,0.101331355,0.053879443,0.055819718,0.362551082,0.01733653
670,0.043485463,0.021432578,0.027889434,0.003170218,0.080185688,0.038864238,0.024458502,0.015879758,0.036972643,0.008779118,0.024652527,0.034779374,0.025322518,0.023972682,0.034003668,0.101366005,0.053947417,0.055928024,0.363049669,0.017374542
669,0.043540983,0.021459536,0.027921602,0.003172449,0.080312793,0.038926683,0.024507551,0.015907126,0.037005459,0.008787639,0.024705777,0.034795435,0.025334672,0.023978033,0.034068223,0.101405958,0.054016496,0.056039043,0.363539524,0.017411709
668,0.043596502,0.021486494,0.027953769,0.00317468,0.080443532,0.03899053,0.024556891,0.015934493,0.037038275,0.008796159,0.024757614,0.034811495,0.025345292,0.023983385,0.034132779,0.101442403,0.054085959,0.056152451,0.364029379,0.01744972
667,0.043652288,0.021513727,0.027985662,0.003176949,0.080569514,0.039054377,0.02460623,0.015962084,0.037071388,0.0088061,0.024811042,0.034829508,0.02535675,0.023988889,0.034195436,0.101477941,0.054156035,0.056261187,0.36452207,0.017487203
666,0.043708074,0.021540959,0.028017554,0.00317918,0.080700253,0.039118666,0.02465557,0.015989675,0.037104204,0.008814621,0.02486447,0.034843036,0.025366674,0.023994241,0.034258092,0.101514385,0.054225114,0.056372636,0.365028985,0.017525355
665,0.043763593,0.021568566,0.028049738,0.003181411,0.080827358,0.039182513,0.024704765,0.016017266,0.037139553,0.008823142,0.024919027,0.034859097,0.025378828,0.023999746,0.034322648,0.101551718,0.054295298,0.056484514,0.365538736,0.017563648
664,0.043815895,0.021595964,0.028081921,0.003183642,0.080956974,0.039247428,0.024754251,0.016044857,0.037174604,0.008831662,0.024972632,0.034872625,0.025389765,0.02400525,0.034387203,0.101588163,0.054365374,0.056598353,0.36604565,0.017602256
663,0.043868197,0.021623844,0.028113814,0.003185873,0.081079621,0.039312677,0.024803661,0.016072671,0.037209953,0.008841603,0.025026415,0.034888335,0.025401223,0.024010755,0.034451759,0.101624607,0.05443545,0.056709801,0.366564133,0.01764069
662,0.0439205,0.021651242,0.028145981,0.003188067,0.08121036,0.039377741,0.024853286,0.016100486,0.037242768,0.008850124,0.025081149,0.034902213,0.025411843,0.024016259,0.034516314,0.101665448,0.05450591,0.05682168,0.367079779,0.017679123
661,0.043972802,0.021678849,0.028178148,0.003190298,0.081340801,0.03944299,0.024903201,0.016128565,0.037275882,0.008858644,0.025134932,0.034917923,0.025424315,0.024022056,0.03458087,0.101701893,0.054576371,0.056935518,0.367595425,0.017718012
660,0.044025371,0.021706081,0.028210315,0.003192582,0.081467081,0.039509015,0.024953477,0.016156557,0.037308698,0.008868585,0.025188892,0.034931451,0.025435253,0.024028466,0.034645425,0.101742733,0.054646831,0.057049357,0.368111071,0.017756761
659,0.044081936,0.021733962,0.028242848,0.003194782,0.081594186,0.039575039,0.025003967,0.016184813,0.037341513,0.008878526,0.025243982,0.034947161,0.025446393,0.024034877,0.034709981,0.101780066,0.054717676,0.057161235,0.368629554,0.017795335
658,0.044138501,0.021761569,0.028275944,0.003196944,0.081728261,0.039641064,0.025054458,0.016212404,0.037374329,0.008887046,0.025300484,0.034962871,0.025457331,0.024041288,0.034774536,0.101821794,0.054789626,0.057275504,0.369136468,0.017834225
657,0.044195066,0.02178945,0.028309041,0.003199197,0.081858702,0.039707715,0.025105598,0.016240438,0.03740938,0.008895567,0.025354622,0.034976277,0.025469803,0.024047991,0.034839092,0.101860033,0.054860471,0.057392485,0.369626323,0.017873924
656,0.044251631,0.021817331,0.028342138,0.00320145,0.081984982,0.039775583,0.025156664,0.016268429,0.037444431,0.008905508,0.025411302,0.034991987,0.025480741,0.024054554,0.034903647,0.101901762,0.054932421,0.057504794,0.370119015,0.017913624
655,0.044308709,0.021845586,0.0283756,0.00320365,0.082115423,0.039843452,0.025208019,0.016296509,0.037479482,0.008914029,0.025466569,0.035007697,0.025492198,0.024060212,0.034968203,0.101940001,0.055005368,0.057622205,0.37060887,0.017952795
654,0.044365274,0.021873466,0.028408697,0.003205897,0.082249498,0.03991132,0.025259375,0.016324323,0.037512596,0.008922549,0.025523249,0.035023407,0.025503136,0.024065869,0.035032759,0.101981729,0.055077931,0.057736904,0.371107456,0.01799295
653,0.044422106,0.021901347,0.028441519,0.003208181,0.082376603,0.039979189,0.025310946,0.016352803,0.037545411,0.00893107,0.025577564,0.035036935,0.025515608,0.024071818,0.035097314,0.102019969,0.055150879,0.057854745,0.371606043,0.018033106
652,0.044479183,0.021929602,0.028474616,0.003210466,0.082502883,0.040047833,0.025362157,0.01638084,0.037578525,0.008941011,0.025633008,0.035050112,0.025526546,0.024077628,0.035163768,0.102061697,0.055223826,0.057969444,0.372124526,0.018073402
651,0.044536528,0.021957857,0.028508078,0.00321266,0.082633324,0.040116035,0.025413658,0.016409097,0.037611341,0.008949531,0.025688452,0.035063641,0.025539018,0.024084345,0.035230222,0.102099937,0.055296774,0.058089245,0.372640172,0.018112713
650,0.044593359,0.021986221,0.028541175,0.003214875,0.082764063,0.040185306,0.025465375,0.016437312,0.037644157,0.008958052,0.025744073,0.035076818,0.025549956,0.024091353,0.035296677,0.102142553,0.055369721,0.058204374,0.373155818,0.018152694
649,0.044650704,0.022014685,0.028574637,0.003217128,0.082891168,0.04025491,0.025517016,0.016465792,0.037679208,0.008967993,0.025799871,0.035087693,0.025562745,0.024098361,0.035361232,0.10218168,0.055443053,0.058322645,0.373662732,0.018192675
648,0.044708048,0.022043214,0.028608373,0.003219344,0.083020784,0.040324956,0.025569092,0.016494049,0.037712023,0.008977933,0.025856622,0.03510087,0.025573683,0.024105078,0.035425788,0.102224296,0.055516,0.058438204,0.374169647,0.018232797
647,0.044765659,0.022071469,0.028641835,0.003221559,0.083151225,0.040395002,0.025621384,0.016522529,0.037744839,0.008986454,0.025913834,0.035116229,0.025586473,0.024112086,0.035490343,0.102263423,0.055590437,0.058556475,0.374676561,0.018272919
646,0.04482327,0.022099998,0.028675297,0.003223866,0.083281964,0.040465674,0.02567389,0.016551009,0.037777655,0.008994975,0.025971224,0.035127103,0.025598945,0.024118188,0.035554899,0.102306946,0.055664766,0.058675177,0.375183476,0.018313355
645,0.044881127,0.022128693,0.028709033,0.003226166,0.083412405,0.04053572,0.025726397,0.016579489,0.037810768,0.009004916,0.026028614,0.035142463,0.025611734,0.024124905,0.035619454,0.102346073,0.055738098,0.058793878,0.375701958,0.018354248
644,0.044938471,0.022157222,0.028742769,0.003228382,0.08354648,0.040606542,0.025779194,0.016607969,0.037843584,0.009013436,0.026086004,0.03515564,0.025624206,0.024131774,0.035685908,0.102389596,0.055812535,0.05891454,0.376217604,0.018395282
643,0.044996328,0.022186125,0.028776505,0.003230635,0.083676921,0.04067799,0.025832206,0.016636407,0.037878933,0.009021957,0.026143571,0.035168696,0.025636996,0.024138935,0.035752363,0.102428723,0.055887969,0.059035954,0.37673325,0.018436315
642,0.045053939,0.022215347,0.028810607,0.003232851,0.08380766,0.040749438,0.025885218,0.016664887,0.037911749,0.009030478,0.026202267,0.035181874,0.025649468,0.024145804,0.035818817,0.102472246,0.055962298,0.059157045,0.377248896,0.018477349
641,0.045112062,0.022244459,0.028844617,0.003235066,0.083938101,0.040821662,0.025938735,0.01669359,0.037946459,0.009040418,0.026259549,0.035196882,0.025660723,0.024152674,0.035885271,0.10251226,0.056037732,0.059275747,0.377767379,0.018519192
640,0.045170453,0.022273406,0.028878718,0.003237288,0.084072176,0.040893886,0.025992253,0.01672207,0.037979275,0.009048939,0.026318423,0.035207756,0.025674527,0.024159988,0.035951725,0.102555783,0.056113551,0.059399551,0.378274294,0.018560721
639,0.045228843,0.022302792,0.028913094,0.003239557,0.084206251,0.040966736,0.026046345,0.016750951,0.03801209,0.00905746,0.026374754,0.035220934,0.025687317,0.024167149,0.036018179,0.102595798,0.056189369,0.059518682,0.378781208,0.018602249
638,0.045287233,0.022331739,0.028947485,0.003241826,0.08433699,0.041039735,0.026100078,0.016779919,0.038044906,0.0090674,0.026432676,0.035233761,0.025700106,0.024174463,0.036084634,0.102641116,0.056264083,0.059640204,0.379299691,0.018643918
637,0.045345869,0.022360642,0.028982151,0.003244095,0.084471065,0.041113361,0.026154316,0.0168088,0.038079957,0.009077341,0.026489184,0.035244284,0.025712896,0.024181624,0.036151088,0.10268113,0.056339902,0.059764438,0.379815337,0.018685902
636,0.045403993,0.022390029,0.029016907,0.003246364,0.08460514,0.041186987,0.026208623,0.016837503,0.038112773,0.009085862,0.026547284,0.035257462,0.025725686,0.024189844,0.036217542,0.102725541,0.056416105,0.059889102,0.380328146,0.018727887
635,0.045462383,0.022419415,0.029051573,0.003248633,0.084739215,0.041261388,0.026263146,0.016866872,0.038145589,0.009094382,0.026605383,0.035270289,0.025738476,0.024197158,0.036283996,0.102766463,0.05649292,0.060011054,0.380826733,0.018770012
634,0.045521286,0.022448802,0.029086239,0.003250902,0.08486632,0.04133579,0.026317958,0.016895576,0.038178404,0.009104323,0.026664611,0.035282994,0.025750745,0.024204472,0.03635045,0.102810873,0.056569736,0.060135718,0.381325319,0.018812137
633,0.045580188,0.022478837,0.02912098,0.003253171,0.085000395,0.041410817,0.026372986,0.016924456,0.03821122,0.009112844,0.02672384,0.035293518,0.025763535,0.024212401,0.036416905,0.102850888,0.056648042,0.060260382,0.381815174,0.018854718
632,0.045639358,0.022508432,0.02915601,0.003255408,0.085130835,0.041486621,0.026428014,0.016953825,0.03824593,0.009121365,0.026783246,0.035306695,0.025776642,0.024220774,0.036485258,0.102897093,0.056726347,0.060385476,0.382305029,0.018896983
631,0.045698527,0.022538027,0.029190951,0.003257646,0.08526491,0.041562866,0.026483042,0.016982706,0.038280981,0.009131305,0.026842651,0.035317219,0.025789432,0.024228241,0.03655361,0.102938015,0.056804269,0.060510571,0.382797721,0.01893939
630,0.04575743,0.022567788,0.029226256,0.003259915,0.08539565,0.041639295,0.026538576,0.017011586,0.038313797,0.009141246,0.026902057,0.035327743,0.025802222,0.024236614,0.036621963,0.10298422,0.056882574,0.060635665,0.383313367,0.018981971
629,0.045816599,0.022597592,0.029261287,0.003262184,0.085529725,0.041715541,0.026593819,0.017040956,0.038346613,0.009149767,0.026961818,0.035338388,0.025816863,0.02424514,0.036690316,0.103030426,0.05696088,0.060763149,0.383829013,0.019024692
628,0.045875769,0.022627187,0.029296592,0.003264421,0.0856638,0.041791786,0.026649568,0.017070059,0.038381323,0.009159708,0.027021578,0.035351215,0.025830667,0.024253051,0.036758669,0.103076631,0.05703808,0.060889103,0.384344659,0.019067099
627,0.045934938,0.022657431,0.029331897,0.003266744,0.085797875,0.041868031,0.026705676,0.017098986,0.038414138,0.009169648,0.027082752,0.035361388,0.025844471,0.024261577,0.036825123,0.103122836,0.05711528,0.061015058,0.384860305,0.019109961
626,0.04599462,0.022687466,0.029367567,0.003269067,0.085928614,0.04194461,0.02676193,0.017128578,0.038446954,0.009178169,0.02714269,0.035371561,0.025858592,0.024270103,0.036891578,0.103169929,0.057193862,0.061142972,0.385373115,0.019152824
625,0.046054569,0.022717709,0.029403237,0.00327132,0.086059054,0.042022699,0.026818254,0.017157948,0.03847977,0.00918811,0.027203757,0.035384037,0.025872714,0.024277723,0.03695993,0.103216134,0.05727355,0.061272069,0.385880029,0.019196496
624,0.046114251,0.022747744,0.029439182,0.003273611,0.086193129,0.042101748,0.026874723,0.017187051,0.038512586,0.00919805,0.027266238,0.03539421,0.025886517,0.024286249,0.037028283,0.103257944,0.057353237,0.061401166,0.386386944,0.019240169
623,0.046174199,0.022777988,0.029475417,0.003275896,0.086331663,0.042180797,0.026931552,0.017216421,0.038545104,0.009206571,0.027327482,0.035404383,0.025900639,0.024294774,0.037096636,0.103305037,0.057434029,0.061532223,0.386899753,0.019284297
622,0.046234148,0.022808231,0.029511087,0.003278134,0.086465738,0.042260622,0.026988236,0.017245967,0.038577919,0.009215092,0.027388903,0.03541721,0.025913746,0.0243033,0.037164989,0.103347734,0.057514821,0.06166371,0.387415399,0.01932811
621,0.046294096,0.022838684,0.029546757,0.003280387,0.086599813,0.042340113,0.02704528,0.017275336,0.038610735,0.009225033,0.027451739,0.035427855,0.025928388,0.024312271,0.037233342,0.103393939,0.057595614,0.061793237,0.387931045,0.019372238
620,0.046354045,0.022869202,0.029582717,0.00328271,0.086733888,0.042419312,0.02710247,0.017304663,0.038643551,0.009233553,0.027512209,0.035438379,0.025942509,0.02432095,0.037299796,0.103436636,0.057675301,0.061924725,0.388443855,0.019416192
619,0.04641426,0.022900094,0.029618952,0.003284963,0.086867963,0.042499137,0.027160019,0.017334433,0.038678261,0.009242074,0.027572679,0.035448902,0.025955617,0.02432992,0.037368149,0.103484636,0.057754988,0.062056642,0.388959501,0.019460461
618,0.046474475,0.022930986,0.029654896,0.003287254,0.087002038,0.042579737,0.027217784,0.017364025,0.038711077,0.009252015,0.027634563,0.035459548,0.025970259,0.024338752,0.037436502,0.10352824,0.057836057,0.062188559,0.389466415,0.01950473
617,0.046534403,0.022961878,0.029691406,0.003289561,0.087140572,0.042660964,0.027275764,0.017393618,0.038743892,0.009261955,0.027696162,0.035469721,0.02598438,0.024347875,0.037504855,0.10357624,0.057917126,0.062320476,0.389970493,0.01954914
616,0.046599415,0.02299277,0.029727915,0.003291852,0.087279106,0.042742966,0.027334034,0.017423387,0.038776708,0.009270476,0.027757939,0.035479543,0.025998502,0.024356554,0.037573208,0.103620732,0.057998303,0.062454783,0.390486139,0.01959436
615,0.046663093,0.023023871,0.029764134,0.003294106,0.087413181,0.042824969,0.027392304,0.01745338,0.03881112,0.009280417,0.027821129,0.035487184,0.026011609,0.024366584,0.037643459,0.103669619,0.058080477,0.06258756,0.391001785,0.01963877
614,0.046728104,0.023054972,0.029800734,0.00329645,0.087547256,0.042907413,0.027450789,0.017483196,0.038843936,0.009290358,0.027884496,0.035499309,0.026026048,0.02437586,0.037711812,0.103714111,0.058163035,0.062720337,0.391514595,0.01968332
613,0.046792295,0.023086073,0.029837333,0.003298757,0.087681331,0.042989858,0.02750978,0.017513189,0.038876752,0.009298878,0.02794645,0.035509132,0.026040488,0.02438589,0.037780165,0.103762999,0.05824521,0.062853545,0.392030241,0.019727871
612,0.046858106,0.023117173,0.029874208,0.003301048,0.087815406,0.043072302,0.02756913,0.017543182,0.03890927,0.009308819,0.028009995,0.035516772,0.026054927,0.024395166,0.037850417,0.103811886,0.058327384,0.062986752,0.392545887,0.019773547
611,0.046917767,0.023148549,0.029911447,0.003303355,0.087952816,0.043155372,0.027628046,0.017573175,0.03894398,0.00931876,0.02807354,0.035524764,0.026069366,0.024405501,0.037920668,0.103860774,0.058410939,0.063120389,0.393049965,0.019818238
610,0.046980095,0.023179649,0.029948686,0.003305668,0.08809135,0.043239219,0.027687826,0.017603032,0.038976796,0.00932728,0.028137263,0.035534937,0.02608534,0.024414778,0.037989021,0.103909661,0.058493498,0.063258269,0.393556879,0.019864054
609,0.047040269,0.023210959,0.029985834,0.003307922,0.088229884,0.043323065,0.027747822,0.017633025,0.039009314,0.009337221,0.028199572,0.035542928,0.026099779,0.02442496,0.038059273,0.103958549,0.058577054,0.063396579,0.394072525,0.01990959
608,0.047102596,0.023242708,0.030023348,0.003310266,0.088368418,0.043408313,0.027807603,0.017663018,0.039041832,0.009347162,0.0282646,0.03555092,0.026114218,0.024434389,0.038129524,0.104007437,0.058660717,0.063534889,0.394585334,0.019955969
