Wavelength (nm),PY3 (mm-1/(mg/g)),PY65 (mm-1/(mg/g)),PY74 (mm-1/(mg/g)),PY100 (mm-1/(mg/g)),PY154 (mm-1/(mg/g)),PY175 (mm-1/(mg/g)),PR122 (mm-1/(mg/g)),PR170 (mm-1/(mg/g)),PR202 (mm-1/(mg/g)),PV15 (mm-1/(mg/g)),PV19 (mm-1/(mg/g)),PV23 (mm-1/(mg/g)),PG7 (mm-1/(mg/g)),PB15:3 (mm-1/(mg/g)),PO73 (mm-1/(mg/g)),Black (mm-1/(mg/g)),Ink (mm-1/(mg/g)),PW4 (mm-1/(mg/g)),PW6 (mm-1/(mg/g)),Al2O3 (mm-1/(mg/g))
787,0,0,0,0,0.001979403,0,0,0.002640814,0,0,0,0,0.103825738,0.054162434,0.000380764,0.521614749,0.312293103,1.91E-06,1.87E-06,1.14E-06
786,0,0,0,0,0.001809562,0,0,0.002700847,0,0,0,0,0.105112837,0.055503503,0.000424851,0.52204328,0.312649066,1.92E-06,1.86E-06,1.14E-06
785,0,0,0,0,0.001994872,0,0,0.002750003,0,0,0,0,0.106227994,0.056759531,0.000325379,0.522238098,0.312873946,1.91E-06,1.78E-06,1.15E-06
784,0,0,0,0,0.001944344,0,0,0.002765405,0,0,0,0,0.107397778,0.058237547,0.000245349,0.52252814,0.313054535,1.92E-06,1.83E-06,1.16E-06
783,0,0,0,0,0.001873309,0,0,0.002789268,0,0,0,0,0.108304858,0.059878184,0.000221596,0.522540829,0.313251431,1.92E-06,1.84E-06,1.16E-06
782,0,0,0,0,0.001826735,0,0,0.002765974,0,0,0,0,0.109365518,0.061783256,0.000247494,0.52281382,0.313447016,1.93E-06,1.78E-06,1.16E-06
781,0,0,0,0,0.001831617,0,0,0.00275919,0,0,0,0,0.110136037,0.063597288,0.000154648,0.522673538,0.313536851,1.94E-06,1.81E-06,1.17E-06
780,0,0,0,0,0.001673155,0,0,0.002814914,0,0,0,0,0.11090307,0.065631446,0.000331512,0.522750729,0.314070052,1.95E-06,1.87E-06,1.17E-06
779,0,0,0,0,0.001638398,0,0,0.002917214,0,0,0,0,0.111395589,0.067740797,0.00038627,0.522847523,0.31459469,1.94E-06,1.81E-06,1.17E-06
778,0,0,0,0,0.0016079,0,0,0.002936465,0,0,0,0,0.111980362,0.069925749,0.000494514,0.522698443,0.314699668,1.95E-06,1.82E-06,1.17E-06
777,0,0,0,0,0.001572782,0,0,0.002979218,0,0,0,0,0.11240811,0.072041751,0.000679162,0.522852706,0.314937868,1.95E-06,1.88E-06,1.18E-06
776,0,0,0,0,0.001537717,0,0,0.00304712,0,0,0,0,0.112776723,0.074449304,0.000905106,0.522919841,0.315261918,1.95E-06,1.78E-06,1.17E-06
775,0,0,0,0,0.001581162,0,0,0.003127629,0,0,0,0,0.113145439,0.077116699,0.000839051,0.522774988,0.315243488,1.94E-06,1.77E-06,1.18E-06
774,0,0,0,0,0.001487491,0,0,0.003162812,0,0,0,0,0.113581242,0.079989457,0.00106359,0.523167177,0.315523084,1.95E-06,1.79E-06,1.18E-06
773,0,0,0,0,0.001572577,0,0,0.003170875,0,0,0,0,0.114130116,0.083082864,0.001025616,0.523254039,0.315782953,1.95E-06,1.81E-06,1.18E-06
772,0,0,0,0,0.001544549,0,0,0.00325164,0,0,0,0,0.114719983,0.086664077,0.00078397,0.523311713,0.316133413,1.95E-06,1.78E-06,1.19E-06
771,0,0,0,0,0.001512299,0,0,0.00325547,0,0,0,0,0.115213189,0.090457706,0.000807134,0.523672309,0.316386525,1.95E-06,1.86E-06,1.19E-06
770,0,0,0,0,0.001548294,0,0,0.003248959,0,0,0,0,0.115958806,0.094538456,0.000869335,0.523920678,0.316835875,1.96E-06,1.87E-06,1.19E-06
769,0,0,0,0,0.001707927,0,0,0.003272874,0,0,0,0,0.116731228,0.098933549,0.00086136,0.523880967,0.317171175,1.95E-06,1.94E-06,1.19E-06
768,0,0,0,0,0.001736787,0,0,0.003382948,0,0,0,0,0.117644925,0.103862198,0.000951188,0.524007801,0.317745478,1.96E-06,1.93E-06,1.19E-06
767,0,0,0,0,0.001867741,0,0,0.003405076,0,0,0,0,0.118572067,0.109051119,0.001092203,0.524248818,0.318363474,1.96E-06,1.97E-06,1.20E-06
766,0,0,0,0,0.002012673,0,0,0.003470991,0,0,0,0,0.119882518,0.114821533,0.001324603,0.524368034,0.318777603,1.96E-06,1.96E-06,1.20E-06
765,0,0,0,0,0.001934905,0,0,0.003485569,0,0,0,0,0.121144258,0.121175801,0.001356463,0.524369996,0.319157137,1.96E-06,1.97E-06,1.20E-06
764,0,0,0,0,0.001944403,0,0,0.003542392,0,0,0,0,0.122643632,0.128287913,0.001543294,0.524162966,0.319165382,1.96E-06,1.95E-06,1.20E-06
763,0,0,0,0,0.002191626,0,0,0.003579806,0,0,0,0,0.124184524,0.135979346,0.001747176,0.524176193,0.319277815,1.96E-06,1.99E-06,1.20E-06
762,0,0,0,0,0.002321757,0,0,0.003656193,0,0,0,0,0.125938337,0.144551083,0.00203141,0.523931596,0.31937441,1.95E-06,2.01E-06,1.19E-06
761,0,0,0,0,0.002458268,0,0,0.003710726,0,0,0,0,0.127678771,0.153926914,0.002088751,0.523851189,0.319661666,1.95E-06,2.06E-06,1.20E-06
760,0,0,0,0,0.002847824,0,0,0.003797126,0,0,0,0,0.129686886,0.164217561,0.002290582,0.523788751,0.319547112,1.95E-06,2.11E-06,1.20E-06
759,0,0,0,0,0.003195775,0,0,0.003871209,0,0,0,0,0.131880575,0.175296527,0.002246912,0.523768116,0.320019015,1.95E-06,2.14E-06,1.19E-06
758,0,0,0,0,0.003261682,0,0,0.00391495,0,0,0,0,0.134181464,0.187517889,0.002451211,0.523822574,0.320587538,1.95E-06,2.14E-06,1.20E-06
757,0,0,0,0,0.003449048,0,0,0.0039932,0,0,0,0,0.136688216,0.200727978,0.002470957,0.524088418,0.320954915,1.95E-06,2.16E-06,1.20E-06
756,0,0,0,0,0.003552987,0,0,0.004066098,0,0,0,0,0.139522102,0.214995366,0.00262703,0.524136279,0.321375274,1.95E-06,2.17E-06,1.19E-06
755,0,0,0,0,0.003644689,0,0,0.004176206,0,0,0,0,0.142426015,0.230265889,0.002847088,0.524215926,0.322184009,1.94E-06,2.18E-06,1.19E-06
754,0,0,0,0,0.003621131,0,0,0.004229686,0,0,0,0,0.145540226,0.246505341,0.002968604,0.524346117,0.322401929,1.95E-06,2.17E-06,1.19E-06
753,0,0,0,0,0.003726412,0,0,0.004370217,0,0,0,0,0.148891742,0.263535599,0.002934048,0.524448441,0.322618246,1.95E-06,2.23E-06,1.20E-06
752,0,0,0,0,0.003719829,0,0,0.004467758,0,0,0,0,0.152347496,0.281462047,0.003097336,0.524414562,0.322999411,1.94E-06,2.22E-06,1.20E-06
751,0,0,0,0,0.003773128,0,0,0.004579676,0,0,0,0,0.155838466,0.300123462,0.002921327,0.524366638,0.32321803,1.95E-06,2.25E-06,1.20E-06
750,0,0,0,0,0.003758526,0,0,0.004631875,0,0,0,0,0.159613373,0.319282739,0.002910504,0.5242961,0.323355417,1.95E-06,2.28E-06,1.21E-06
749,0,0,0,0,0.003784929,0,0,0.004673798,0,0,0,0,0.16335368,0.338880912,0.003019109,0.52445527,0.323870212,1.95E-06,2.31E-06,1.21E-06
748,0,0,0,0,0.003784297,0,0,0.004686235,0,0,0,0,0.167287906,0.358731167,0.003151448,0.524356678,0.324105094,1.94E-06,2.28E-06,1.20E-06
747,0,0,0,0,0.003787462,0,0,0.004732895,0,0,0,0,0.171334233,0.378518139,0.003102462,0.52432082,0.324361628,1.94E-06,2.30E-06,1.21E-06
746,0,0,0,0,0.003832565,0,0,0.004724665,0,0,0,0,0.175539277,0.39823327,0.003375874,0.524463126,0.324781146,1.93E-06,2.26E-06,1.20E-06
745,0,0,0,0,0.003856522,0,0,0.004789048,0,0,0,0,0.179699334,0.417627633,0.003495301,0.524437902,0.325087722,1.93E-06,2.25E-06,1.20E-06
744,0,0,0,0,0.003757025,0,0,0.004930776,0,0,0,0,0.184086581,0.436536271,0.003737005,0.524680054,0.325500659,1.94E-06,2.29E-06,1.20E-06
743,0,0,0,0,0.003734107,0,0,0.005023631,0,0,0,0,0.188353228,0.454839153,0.003815231,0.524661592,0.325694805,1.94E-06,2.27E-06,1.21E-06
742,0,0,0,0,0.003747297,0,0,0.005094298,0,0,0,0,0.192613118,0.472739196,0.003894786,0.524786706,0.32595211,1.94E-06,2.27E-06,1.21E-06
741,0,0,0,0,0.003682599,0,0,0.005255895,0,0,0,0,0.19690593,0.489809563,0.003792257,0.524685777,0.326292231,1.94E-06,2.28E-06,1.21E-06
740,0,0,0,0,0.003613824,0,0,0.005352212,0,0,0,0,0.201083936,0.506135317,0.003932,0.524782764,0.326488776,1.94E-06,2.32E-06,1.22E-06
739,0,0,0,0,0.003662373,0,0,0.005410076,0,0,0,0,0.205069456,0.521929021,0.003794345,0.524437919,0.32677002,1.94E-06,2.28E-06,1.22E-06
738,0,0,0,0,0.003622525,0,0,0.005489644,0,0,0,0,0.208985926,0.53707115,0.003838205,0.524398941,0.327158653,1.94E-06,2.31E-06,1.22E-06
737,0,0,0,0,0.003590928,0,0,0.005549008,0,0,0,0,0.212729217,0.551342568,0.003814851,0.524335538,0.327573261,1.95E-06,2.29E-06,1.22E-06
736,0,0,0,0,0.003540617,0,0,0.005563699,0,0,0,0,0.216286354,0.564982832,0.003964848,0.524237525,0.327787485,1.95E-06,2.31E-06,1.22E-06
735,0,0,0,0,0.003538509,0,0,0.005606551,0,0,0,0,0.219593493,0.577961602,0.003949089,0.524229096,0.328312998,1.95E-06,2.26E-06,1.22E-06
734,0,0,0,0,0.003535736,0,0,0.00567087,0,0,0,0,0.222679249,0.590199609,0.004044023,0.52431002,0.328564317,1.95E-06,2.23E-06,1.22E-06
733,0,0,0,0,0.003657248,0,0,0.005707583,0,0,0,0,0.225542319,0.601840144,0.004220602,0.524521951,0.329112543,1.95E-06,2.19E-06,1.22E-06
732,0,0,0,0,0.003697155,0,0,0.005796358,0,0,0,0,0.22812714,0.612970099,0.004383319,0.524585092,0.329515056,1.94E-06,2.19E-06,1.22E-06
731,0,0,0,0,0.003755755,0,0,0.005924308,0,0,0,0,0.230293048,0.623513627,0.004509203,0.52472817,0.330037307,1.95E-06,2.13E-06,1.22E-06
730,0,0,0,0,0.003775231,0,0,0.006048051,0,0,0,0,0.232180833,0.633507798,0.004583062,0.524737694,0.330202943,1.94E-06,2.14E-06,1.22E-06
729,0,0,0,0,0.003952896,0,0,0.006140457,0,0,0,0,0.233683377,0.6428572,0.004752805,0.52478163,0.330522405,1.95E-06,2.16E-06,1.22E-06
728,0,0,0,0,0.003819775,0,0,0.006229386,0,0,0,0,0.234907997,0.651678209,0.004688439,0.525014678,0.330682408,1.95E-06,2.19E-06,1.23E-06
727,0,0,0,0,0.00396671,0,0,0.006349124,0,0,0,0,0.235662755,0.659650598,0.004923497,0.524979216,0.330831692,1.95E-06,2.19E-06,1.23E-06
726,0,0,0,0,0.00417084,0,0,0.006464945,0,0,0,0,0.236193533,0.667080709,0.005040457,0.524944667,0.330963841,1.95E-06,2.21E-06,1.23E-06
725,0,0,0,0,0.004300766,0,0,0.006561681,0,0,0,0,0.236281411,0.67387624,0.005229946,0.525027627,0.331274639,1.95E-06,2.19E-06,1.23E-06
724,0,0,0,0,0.004312216,0,0,0.006650853,0,0,0,0,0.236160743,0.680134315,0.00529716,0.525076577,0.33147334,1.95E-06,2.18E-06,1.23E-06
723,0,0,0,0,0.00449565,0,0,0.006805885,0,0,0,0,0.235629955,0.685654155,0.005454941,0.524982171,0.331733441,1.95E-06,2.15E-06,1.23E-06
722,0,0,0,0,0.004494893,0,0,0.006848478,0,0,0,0,0.235040892,0.690690916,0.005428739,0.524995313,0.332112496,1.96E-06,2.17E-06,1.23E-06
721,0,0,0,0,0.004567965,0,0,0.0069298,0,0,0,0,0.234092548,0.695007566,0.005588609,0.525007843,0.332303013,1.96E-06,2.21E-06,1.24E-06
720,0,0,0,0,0.004609397,0,0,0.007057824,0,0,0,0,0.233228293,0.698779137,0.005745061,0.525106004,0.332671265,1.97E-06,2.23E-06,1.24E-06
719,0,0,0,0,0.004638738,0,0,0.007185386,0,0,0,0,0.232120616,0.701788981,0.005946322,0.525107779,0.333110612,1.97E-06,2.24E-06,1.24E-06
718,0,0,0,0,0.004711971,0,0,0.00727319,0,0,0,0,0.231013485,0.704195947,0.006207392,0.524975245,0.333491456,1.97E-06,2.25E-06,1.24E-06
717,0,0,0,0,0.004788272,0,0,0.007436969,0,1.49E-06,0,0,0.229747554,0.705759076,0.006386249,0.525047054,0.333816538,1.98E-06,2.25E-06,1.25E-06
716,0,0,0,0,0.004779833,0,0,0.007553583,0,7.40E-06,0,0,0.228610738,0.706443792,0.006464475,0.525073213,0.33425229,1.98E-06,2.25E-06,1.25E-06
715,0,0,0,0,0.004840225,0,0,0.007620413,0,1.77E-05,0,0,0.227441142,0.706339048,0.006529031,0.525179434,0.334632873,1.98E-06,2.24E-06,1.25E-06
714,0,0,0,0,0.004950859,0,0,0.007763287,0,3.67E-05,0,0,0.226449646,0.705332982,0.006657952,0.525196717,0.33495628,1.98E-06,2.25E-06,1.26E-06
713,0,0,0,0,0.005001336,0,0,0.007882002,0,5.98E-05,0,0,0.225478081,0.7033732,0.006803771,0.525360895,0.335272118,1.98E-06,2.25E-06,1.26E-06
712,0,0,0,0,0.005056553,0,0,0.00801289,0,8.18E-05,0,0,0.224818438,0.700510074,0.006937629,0.525444859,0.33569009,1.98E-06,2.25E-06,1.26E-06
711,0,0,0,0,0.005116849,0,0,0.008133725,0,0.000107731,0,0,0.224316052,0.696807391,0.007044715,0.525511585,0.33591979,1.98E-06,2.25E-06,1.26E-06
710,0,0,0,0,0.005123513,0,0,0.008288308,0,0.000133228,0,0,0.224115364,0.692134266,0.007223382,0.525626711,0.336218825,1.98E-06,2.25E-06,1.27E-06
709,0,0,0,0,0.005113032,0,0,0.008370636,0,0.000155407,0,0,0.224127423,0.686618979,0.007380974,0.525697431,0.336632213,1.98E-06,2.23E-06,1.26E-06
708,0,0,0,0,0.005061254,0,0,0.008529089,0,0.000181905,0,0,0.224523183,0.680296107,0.007406986,0.525879215,0.337088391,1.98E-06,2.26E-06,1.26E-06
707,0,0,0,0,0.005108931,0,0,0.008605344,0,0.00020969,0,0,0.225065879,0.673319403,0.007640715,0.525870599,0.337290208,1.98E-06,2.26E-06,1.26E-06
706,0,0,0,0,0.005095858,0,0,0.008695627,0,0.000233728,0,0,0.225957768,0.665874593,0.007816154,0.526110216,0.337705386,1.98E-06,2.26E-06,1.26E-06
705,0,0,0,0,0.005169009,0,0,0.008807971,0,0.000264448,0,0,0.227061851,0.657854677,0.007857545,0.526111367,0.338042362,1.98E-06,2.27E-06,1.26E-06
704,0,0,0,0,0.005163036,0,0,0.008941175,0,0.000293772,0,0,0.22849008,0.649536859,0.007932544,0.526142201,0.338301136,1.97E-06,2.29E-06,1.26E-06
703,0,0,0,0,0.005291977,0,0,0.009036289,0,0.000322198,0,0,0.230124899,0.641016865,0.008041528,0.526045004,0.338576961,1.97E-06,2.31E-06,1.26E-06
702,0,0,0,0,0.005280462,0,0,0.009157346,0,0.000353318,0,0,0.232126453,0.632520362,0.007998618,0.526018249,0.338902886,1.97E-06,2.31E-06,1.27E-06
701,0,0,0,0,0.005324551,0,0,0.009285602,0,0.000386066,0,0,0.234450866,0.624013397,0.0081845,0.525854388,0.339218007,1.97E-06,2.32E-06,1.27E-06
700,0,0,0,0,0.005425174,0,0,0.009427334,0,0.000417285,0,0,0.237001795,0.615727007,0.008327661,0.525850293,0.33954501,1.97E-06,2.34E-06,1.27E-06
699,0,0,0,0,0.005515481,0,0,0.009574767,0,0.000450333,0,0,0.239802509,0.607774496,0.008462279,0.525970858,0.340081094,1.97E-06,2.35E-06,1.27E-06
698,0,0,0,0,0.005550986,0,0,0.009712577,0,0.000481984,0,1.02E-05,0.242819664,0.600145361,0.008705691,0.525838665,0.340380361,1.97E-06,2.32E-06,1.28E-06
697,0,0,0,0,0.005583577,0,0,0.00985058,0,0.000517259,0,7.03E-05,0.24606071,0.592868229,0.009001317,0.525995163,0.340878109,1.96E-06,2.32E-06,1.28E-06
696,0,0,0,0,0.005677264,0,0,0.01001102,0,0.000553698,0,0.000218227,0.249477997,0.585961188,0.009139352,0.526036903,0.341270123,1.97E-06,2.31E-06,1.28E-06
695,0,0,0,0,0.005750051,0,0,0.010151294,0,0.000589273,0,0.000435044,0.253254104,0.579696114,0.009365296,0.526263412,0.341826883,1.97E-06,2.31E-06,1.28E-06
694,0,0,0,0,0.005820113,0,0,0.010299251,0,0.000627806,0,0.000782314,0.257164583,0.573771103,0.009503141,0.526255584,0.341967781,1.97E-06,2.32E-06,1.28E-06
693,0,0,0,0,0.005880511,0,0,0.010445782,0,0.000667902,0,0.001268175,0.261336012,0.568465112,0.009662821,0.526478412,0.342323845,1.97E-06,2.35E-06,1.28E-06
692,0,0,0,0,0.006022251,0,0,0.010624378,0,0.000704574,0,0.001822334,0.265779464,0.563637107,0.009827628,0.526403234,0.342578646,1.97E-06,2.37E-06,1.28E-06
691,0,0,0,0,0.006087843,0,0,0.010775779,0,0.000746,0,0.002521764,0.270350463,0.559345431,0.009958637,0.526495309,0.342995178,1.97E-06,2.39E-06,1.29E-06
690,0,0,0,0,0.006123634,0,0,0.010965942,0,0.000790983,0,0.003376016,0.27499873,0.55534088,0.010137114,0.526256106,0.343202148,1.98E-06,2.41E-06,1.29E-06
689,0,0,0,0,0.006213305,0,0,0.011110075,0,0.000834005,0,0.004389682,0.279976759,0.551947143,0.010473183,0.526225312,0.343530709,1.98E-06,2.42E-06,1.29E-06
688,0,0,0,0,0.006401603,0,0,0.011279903,0,0.000880551,0,0.00552218,0.28507064,0.548915291,0.010757987,0.526246713,0.343954929,1.98E-06,2.41E-06,1.30E-06
687,0,0,0,0,0.006505487,0,0,0.011450441,0,0.000934312,0,0.006789578,0.290311148,0.54630763,0.011033297,0.526388277,0.344268362,1.98E-06,2.37E-06,1.30E-06
686,0,0,0,0,0.006631056,0,0,0.011640599,0,0.000984548,0,0.008113896,0.295720994,0.54406158,0.01130481,0.52634906,0.344582377,1.98E-06,2.38E-06,1.30E-06
685,0,0,0,0,0.006727336,0,0,0.011789208,0,0.001033056,0,0.00953055,0.301384886,0.542173174,0.011559234,0.526482235,0.345129513,1.98E-06,2.39E-06,1.30E-06
684,0,0,0,0,0.006877655,0,0,0.01196968,0,0.001083824,0,0.010977528,0.307069386,0.540502543,0.011684548,0.526619782,0.345643613,1.98E-06,2.38E-06,1.30E-06
683,0,0,0,0,0.006911724,0,7.35E-06,0.012170575,0,0.001132498,0,0.012481328,0.312965613,0.539077964,0.011779483,0.52665981,0.346041028,1.98E-06,2.39E-06,1.30E-06
682,0,0,0,0,0.006998121,0,1.73E-05,0.012367795,0,0.001182302,0,0.014097394,0.318891433,0.537782789,0.012003528,0.526580322,0.346477028,1.99E-06,2.42E-06,1.30E-06
681,0,0,0,0,0.007102624,0,1.73E-05,0.012563368,0,0.001233469,0,0.015769433,0.324920487,0.536609941,0.012227574,0.526748295,0.346914484,1.99E-06,2.44E-06,1.30E-06
680,0,0,0,0,0.007200389,0,4.07E-05,0.012743784,0,0.00128723,0,0.017530785,0.330999828,0.535524023,0.012419342,0.52670378,0.347198477,1.99E-06,2.43E-06,1.31E-06
679,0,0,0,0,0.007259515,0,4.65E-05,0.01297178,0,0.001352405,0,0.019342149,0.337251679,0.534508312,0.012662374,0.526685681,0.34755409,1.99E-06,2.44E-06,1.31E-06
678,0,0,0,0,0.007402099,0,8.11E-05,0.013138337,0,0.001426839,0,0.021289571,0.343517873,0.533399172,0.012950975,0.526677683,0.347888679,1.99E-06,2.45E-06,1.31E-06
677,0,0,0,0,0.00755716,0,0.000122877,0.013343406,0,0.001512381,0,0.023302919,0.349994716,0.532313524,0.013114263,0.526788941,0.348304963,2.00E-06,2.46E-06,1.31E-06
676,0,0,0,0,0.007739077,0,0.000186676,0.013529766,0,0.001618995,0,0.025379556,0.356536097,0.531282797,0.013281348,0.526695839,0.348660097,2.00E-06,2.46E-06,1.32E-06
675,0,0,0,0,0.007894379,0,0.000243785,0.013753305,0,0.001744641,0,0.027540091,0.363228291,0.530244133,0.013564253,0.526669804,0.34899144,2.01E-06,2.45E-06,1.32E-06
674,0,0,0,0,0.008049904,0,0.00030406,0.013955742,0,0.001887384,0,0.029816312,0.370054411,0.529300606,0.013826272,0.526700853,0.349357027,2.01E-06,2.45E-06,1.32E-06
673,0,0,0,0,0.008158244,0,0.00035642,0.014171497,0,0.002041433,0,0.032156274,0.377083724,0.528497492,0.014056014,0.526766547,0.349725746,2.01E-06,2.43E-06,1.33E-06
672,0,0,0,0,0.008274462,0,0.000393998,0.014374599,0,0.002210523,0,0.034586537,0.384082799,0.527926582,0.014365501,0.526837136,0.350114265,2.01E-06,2.43E-06,1.33E-06
671,0,0,0,0,0.008369105,0,0.000451949,0.014593653,0,0.002386835,0,0.037179449,0.391279908,0.527681031,0.014646507,0.526877788,0.350536549,2.01E-06,2.44E-06,1.33E-06
670,0,0,0,0,0.00852091,0,0.000524413,0.014802432,0,0.002566584,0,0.039867597,0.398370596,0.527776399,0.014870553,0.526983776,0.350927834,2.02E-06,2.42E-06,1.34E-06
669,0,0,0,0,0.008651151,0,0.000610903,0.015016023,0,0.002749013,0,0.042699584,0.405487249,0.528326531,0.015079409,0.527001615,0.351367181,2.02E-06,2.43E-06,1.34E-06
668,0,0,0,0,0.008838875,0,0.000677815,0.015261287,0,0.002939918,0,0.045652424,0.412589093,0.529366279,0.015343327,0.526797704,0.351748973,2.02E-06,2.46E-06,1.34E-06
667,0,0,0,0,0.008983325,0,0.000746136,0.015501294,0,0.003125725,0,0.048721161,0.419624297,0.530981989,0.015565474,0.526753723,0.352145559,2.02E-06,2.47E-06,1.35E-06
666,0,0,0,0,0.009081921,0,0.000814904,0.015759407,0,0.003308566,0,0.051907972,0.426552003,0.533095794,0.015939516,0.52690941,0.352643787,2.02E-06,2.47E-06,1.34E-06
665,0,0,0,0,0.009225323,0,0.000883951,0.016025056,0,0.003500941,0,0.05522256,0.433499324,0.5358793,0.016216725,0.526994468,0.353061149,2.03E-06,2.53E-06,1.34E-06
664,0,0,0,0,0.009411568,0,0.000959397,0.016296636,0,0.003688664,0,0.058659595,0.440340776,0.53921866,0.016501529,0.527039646,0.353358349,2.03E-06,2.54E-06,1.34E-06
663,0,0,0,0,0.009552734,0,0.001066245,0.016544447,0,0.003877616,0,0.062258287,0.446973697,0.543273891,0.016797724,0.527324758,0.353859693,2.03E-06,2.54E-06,1.35E-06
662,0,0,0,0,0.009709345,0,0.001181551,0.016807228,0,0.004071187,0,0.066012527,0.453499199,0.547826361,0.017040757,0.527400707,0.354284393,2.03E-06,2.55E-06,1.35E-06
661,0,0,0,0,0.009894427,0,0.001281437,0.017069328,0,0.004265806,0,0.069927046,0.459872797,0.552903257,0.017259107,0.527366204,0.354544843,2.04E-06,2.55E-06,1.35E-06
660,0,0,0,0,0.010030888,0,0.001375259,0.017347617,0,0.004450171,0,0.07394388,0.465952148,0.558356504,0.017619858,0.527438267,0.35495248,2.04E-06,2.53E-06,1.35E-06
659,0,0,0,0,0.010079254,0,0.001478536,0.01760662,0,0.004641851,0,0.078094706,0.471645711,0.564135968,0.0179939,0.527531692,0.355420438,2.04E-06,2.53E-06,1.36E-06
658,0,0,0,0,0.010131318,0,0.001578662,0.017924531,0,0.004832139,0,0.082365919,0.477048179,0.570110259,0.018331867,0.527545112,0.355744573,2.04E-06,2.54E-06,1.36E-06
657,0,0,0,0,0.010271389,0,0.001684844,0.018214048,0,0.005021978,1.59E-06,0.086775676,0.482008216,0.576151372,0.018713504,0.527709483,0.356175871,2.05E-06,2.54E-06,1.36E-06
656,0,0,0,0,0.010413931,0,0.001799058,0.018512333,0,0.005214942,1.39E-05,0.091309155,0.48649931,0.582246863,0.019074256,0.527851795,0.356618931,2.05E-06,2.54E-06,1.37E-06
655,0,0,0,0,0.010544955,0,0.001887741,0.018798716,0,0.005409633,3.89E-05,0.095972007,0.490607794,0.588329324,0.019410324,0.52791357,0.357009139,2.05E-06,2.54E-06,1.37E-06
654,0,0,0,0,0.010745311,0,0.001998915,0.019099809,0,0.00560349,8.16E-05,0.100753693,0.494242612,0.594260871,0.019744494,0.528029762,0.35743298,2.05E-06,2.54E-06,1.38E-06
653,0,0,0,0,0.010906824,0,0.002064286,0.019360763,0,0.005791709,0.000132663,0.105584082,0.497452438,0.600020539,0.020114739,0.52816326,0.357888679,2.05E-06,2.53E-06,1.38E-06
652,0,0,0,0,0.011001331,0,0.002174179,0.019698404,0,0.005984084,0.000194222,0.110535436,0.50020394,0.60562871,0.02047549,0.528194332,0.358378971,2.05E-06,2.53E-06,1.38E-06
651,0,0,0,0,0.011070288,0,0.002268693,0.019982254,0,0.006171205,0.000258504,0.115499861,0.502390251,0.610915488,0.020807761,0.528255596,0.358790204,2.05E-06,2.55E-06,1.38E-06
650,0,0,0,0,0.011180055,0,0.002393478,0.020334732,0,0.006358085,0.000317358,0.120517149,0.504109241,0.615965822,0.021174209,0.528265522,0.359206488,2.05E-06,2.55E-06,1.38E-06
649,0,0,0,0,0.011309844,0,0.002498467,0.020688359,0,0.006541135,0.000386773,0.125535247,0.505464606,0.620829534,0.02157863,0.528189448,0.359549842,2.05E-06,2.56E-06,1.38E-06
648,0,0,0,0,0.011453014,0,0.002647533,0.021065451,0,0.006732422,0.000451254,0.130588836,0.506250511,0.62537411,0.022043809,0.52814039,0.35993427,2.05E-06,2.57E-06,1.38E-06
647,0,0,0,0,0.011607296,0,0.0027355,0.021428197,0,0.006915288,0.000525744,0.13553379,0.506731617,0.629647429,0.022340005,0.528105456,0.360178616,2.05E-06,2.59E-06,1.38E-06
646,0,0,0,0,0.011759602,0,0.002853321,0.021819297,0,0.00709437,0.00059728,0.140432895,0.506987282,0.633751126,0.022761515,0.528092501,0.360630703,2.06E-06,2.61E-06,1.39E-06
645,0,0,0,0,0.011910694,0,0.002968665,0.022146234,0,0.007275729,0.000676747,0.14520842,0.50685446,0.637608459,0.023143152,0.528007743,0.360982692,2.05E-06,2.64E-06,1.39E-06
644,0,0,0,0,0.012081649,0,0.003129754,0.022550357,0,0.007458769,0.000747816,0.14991771,0.506403577,0.641181507,0.023545674,0.527918436,0.361447985,2.05E-06,2.64E-06,1.39E-06
643,0,0,0,0,0.012259864,0,0.003267326,0.022957161,0,0.007636901,0.000835609,0.154461529,0.505856377,0.644507608,0.023836174,0.527962798,0.361892852,2.05E-06,2.66E-06,1.39E-06
642,0,0,0,0,0.012437516,0,0.003450281,0.023346612,0,0.007817891,0.000918229,0.158884272,0.505114418,0.647574898,0.024305151,0.527896225,0.362291446,2.05E-06,2.67E-06,1.39E-06
641,0,0,0,0,0.012654787,0,0.003627452,0.023807023,0,0.008006814,0.001011253,0.163131344,0.504079194,0.650231881,0.024732357,0.527922322,0.362759872,2.05E-06,2.68E-06,1.39E-06
640,0,0,0,0,0.012833345,0,0.003797975,0.024236886,0,0.008185922,0.001125248,0.167213435,0.503074193,0.652436627,0.025077919,0.528019456,0.363219646,2.05E-06,2.69E-06,1.40E-06
639,0,0,0,0,0.013061617,0,0.003962293,0.024667187,0,0.008366183,0.001254452,0.171049036,0.50200194,0.65422002,0.025453859,0.528205358,0.363706823,2.05E-06,2.70E-06,1.40E-06
638,0,0,0,0,0.013260113,0,0.004120597,0.025112839,0,0.008541845,0.001436776,0.174646196,0.500846586,0.655602751,0.025938026,0.528248483,0.364194,2.05E-06,2.72E-06,1.40E-06
